laporan,label
Gempa bumi akibat ledakan di bulan terjadi di Kerajaan Atlantis yang tenggelam pada pukul 09.53 WIB. mengakibatkan burung-burung menjadi raksasa. Tidak ada bukti yang jelas mengenai kejadian ini hingga saat ini.,Invalid
"Letusan gunung berapi melanda wilayah Riau tepatnya di Kecamatan Sukajaya, Desa Jaya Baru pada sore hari kemarin. Banyak pohon tumbang yang menutup akses jalan utama. Bantuan darurat berupa tenda dan makanan mulai didistribusikan ke warga terdampak.",Valid
"Tanah longsor melanda wilayah NTT tepatnya di Kecamatan Prambanan, Desa Jaya Baru pada pukul 08.33 WIB. Lebih dari 277 hektar lahan pertanian terendam banjir. Pihak BPBD setempat langsung menangani kejadian ini dengan mendirikan posko darurat.",Valid
"Letusan gunung berapi melanda wilayah Riau tepatnya di Kecamatan Tanjung, Desa Sidomulyo tiga hari yang lalu. Sebanyak 125 warga terpaksa mengungsi ke tempat yang lebih aman. Pemerintah daerah segera menyalurkan bantuan logistik berupa makanan dan selimut.",Valid
"Tsunami melanda wilayah Sumatra Barat tepatnya di Kecamatan Kalianda, Desa Sukamaju saat subuh tadi. Akses jalan utama terputus akibat material longsor. Tim SAR dikerahkan ke lokasi untuk membantu proses evakuasi warga.",Valid
Angin topan ungu yang membuat orang terbang terjadi di Benua Mu yang hilang pada siang hari tadi. menyebabkan hewan-hewan mulai menari di jalan. Warga setempat mengaku hanya mendengar cerita ini dari grup WhatsApp.,Invalid
Angin topan ungu yang membuat orang terbang terjadi di kota Bikini Bottom pada pukul 09.53 WIB. mengakibatkan burung-burung menjadi raksasa. Berita ini ternyata hanya hoax yang menyebar di media sosial.,Invalid
Banjir cokelat dari sungai terjadi di Galaksi Andromeda tiga hari yang lalu. mengakibatkan tanah berubah menjadi permen karet. Beberapa orang menyebut ini sebagai bagian dari konspirasi besar.,Invalid
"Kekeringan melanda wilayah Lombok tepatnya di Kecamatan Ubud, Desa Pulosari pada malam hari kemarin. Sebanyak 167 rumah mengalami kerusakan ringan hingga berat. Bantuan darurat berupa tenda dan makanan mulai didistribusikan ke warga terdampak.",Valid
Hujan emas yang membuat warga kaya mendadak terjadi di Langit Ketujuh pada sore hari kemarin. mengakibatkan dinosaurus hidup kembali di tengah kota. Warga setempat mengaku hanya mendengar cerita ini dari grup WhatsApp.,Invalid
"Kekeringan melanda wilayah Aceh tepatnya di Kecamatan Kalianda, Desa Sidomulyo pada pukul 08.33 WIB. Sebanyak 5 ternak dilaporkan mati akibat bencana. Proses evakuasi warga yang terdampak masih berlangsung hingga malam ini.",Valid
"Banjir rob melanda wilayah Palu tepatnya di Kecamatan Ciputat, Desa Gunungkidul pada malam hari kemarin. Jembatan utama yang menghubungkan dua desa ambruk. Proses evakuasi warga yang terdampak masih berlangsung hingga malam ini.",Valid
"Letusan gunung berapi melanda wilayah Jawa Timur tepatnya di Kecamatan Kalianda, Desa Sidomulyo saat subuh tadi. Lebih dari 277 hektar lahan pertanian terendam banjir. Pihak BPBD setempat langsung menangani kejadian ini dengan mendirikan posko darurat.",Valid
Hujan meteor yang menghasilkan emas terjadi di perairan Atlantis yang hilang saat subuh tadi. mengakibatkan tanah berubah menjadi permen karet. Tidak ada bukti yang jelas mengenai kejadian ini hingga saat ini.,Invalid
"Longsor lahar dingin melanda wilayah Bali tepatnya di Kecamatan Woha, Desa Sidomulyo seminggu yang lalu. Tercatat 25 warga mengalami luka-luka. Hingga saat ini belum ada laporan korban jiwa, namun pendataan masih dilakukan.",Valid
"Lava meletus dari gunung es di tengah kota terjadi di pusat inti Bumi pada sore hari kemarin. mengakibatkan semua orang di wilayah itu bisa terbang. Menurut warga, ini adalah ulah alien yang ingin menguasai bumi.",Invalid
"Hujan berlian yang membuat warga takut terjadi di permukaan Planet Mars pada malam hari tadi. mengakibatkan burung-burung menjadi raksasa. Namun, banyak yang tidak mempercayai kejadian ini.",Invalid
"Tanah longsor melanda wilayah Garut tepatnya di Kecamatan Ubud, Desa Jaya Baru saat subuh tadi. Sedikitnya 7 korban jiwa dilaporkan. Warga diimbau untuk tetap tenang dan mengikuti arahan dari petugas di lapangan.",Valid
"Tsunami api yang membakar laut terjadi di dasar Laut Pasifik pada malam hari tadi. menyebabkan alien muncul dari dalam air. Warga menjadi panik akibat berita ini, meskipun tidak ada bukti.",Invalid
"Tanah longsor melanda wilayah Aceh tepatnya di Kecamatan Kalianda, Desa Sidomulyo dua hari yang lalu. Pasokan air bersih terganggu di beberapa wilayah. Warga diimbau untuk tetap tenang dan mengikuti arahan dari petugas di lapangan.",Valid
Kebakaran hutan akibat napas naga terjadi di permukaan Planet Mars saat subuh tadi. menyebabkan hewan-hewan mulai menari di jalan. Warga setempat mengaku hanya mendengar cerita ini dari grup WhatsApp.,Invalid
"Banjir cokelat dari sungai terjadi di Kerajaan Atlantis yang tenggelam pada sore hari kemarin. mengakibatkan burung-burung menjadi raksasa. Menurut warga, ini adalah ulah alien yang ingin menguasai bumi.",Invalid
"Tsunami melanda wilayah Papua tepatnya di Kecamatan Soreang, Desa Pulosari pada malam hari tadi. Sebanyak 167 rumah mengalami kerusakan ringan hingga berat. Warga diimbau untuk tetap tenang dan mengikuti arahan dari petugas di lapangan.",Valid
"Banjir bandang melanda wilayah Palu tepatnya di Kecamatan Karangasem, Desa Cikahuripan seminggu yang lalu. Jembatan utama yang menghubungkan dua desa ambruk. Warga diminta tetap waspada terhadap potensi bencana susulan di wilayah tersebut.",Valid
"Angin topan ungu yang membuat orang terbang terjadi di Kota Emas El Dorado pada pukul 09.53 WIB. menyebabkan warga panik dan ketakutan. Namun, banyak yang tidak mempercayai kejadian ini.",Invalid
Letusan gunung berapi menghasilkan permen terjadi di Galaksi Andromeda pada pagi hari ini. menyebabkan warga panik dan ketakutan. Tidak ada bukti yang jelas mengenai kejadian ini hingga saat ini.,Invalid
"Gempa bumi dengan kekuatan 7.4 SR melanda wilayah Yogyakarta tepatnya di Kecamatan Prambanan, Desa Sukamaju pada malam hari kemarin. Pasokan listrik terhenti selama beberapa jam di wilayah terdampak. Tim SAR dikerahkan ke lokasi untuk membantu proses evakuasi warga.",Valid
Banjir cokelat dari sungai terjadi di Lautan Awan tiga hari yang lalu. mengakibatkan semua orang di wilayah itu bisa terbang. Tidak ada bukti yang jelas mengenai kejadian ini hingga saat ini.,Invalid
Gempa bumi akibat ledakan di bulan terjadi di permukaan Planet Mars pada pukul 09.53 WIB. menyebabkan alien muncul dari dalam air. Warga setempat mengaku hanya mendengar cerita ini dari grup WhatsApp.,Invalid
"Banjir darah dari langit terjadi di Dimensi Kelima tiga hari yang lalu. mengakibatkan semua warga menjadi takut dan bersembunyi. Namun, banyak yang tidak mempercayai kejadian ini.",Invalid
"Tsunami melanda wilayah Yogyakarta tepatnya di Kecamatan Woha, Desa Sidomulyo pada sore hari kemarin. Akses jalan utama terputus akibat material longsor. Pemerintah daerah segera menyalurkan bantuan logistik berupa makanan dan selimut.",Valid
"Banjir cokelat dari sungai terjadi di permukaan Planet Mars saat subuh tadi. menyebabkan langit berubah warna menjadi ungu. Namun, banyak yang tidak mempercayai kejadian ini.",Invalid
"Tsunami api yang membakar laut terjadi di permukaan Planet Mars pada sore hari kemarin. mengakibatkan tanah berubah menjadi permen karet. Menurut warga, ini adalah ulah alien yang ingin menguasai bumi.",Invalid
"Letusan gunung berapi melanda wilayah Sulawesi Utara tepatnya di Kecamatan Ciputat, Desa Cikahuripan pada malam hari kemarin. Tercatat 25 warga mengalami luka-luka. Petugas masih melakukan pendataan kerugian dan korban di lokasi kejadian.",Valid
"Kekeringan melanda wilayah NTB tepatnya di Kecamatan Sukajaya, Desa Sidomulyo pada pagi hari ini. Sedikitnya 7 korban jiwa dilaporkan. Tim SAR dikerahkan ke lokasi untuk membantu proses evakuasi warga.",Valid
"Banjir bandang melanda wilayah Papua tepatnya di Kecamatan Banyuwangi, Desa Cikahuripan pada malam hari kemarin. Kerugian material diperkirakan mencapai Rp 64 miliar. Tim SAR dikerahkan ke lokasi untuk membantu proses evakuasi warga.",Valid
"Tanah longsor melanda wilayah Sumatra Barat tepatnya di Kecamatan Woha, Desa Tegalrejo pada malam hari kemarin. Sebanyak 167 rumah mengalami kerusakan ringan hingga berat. Pihak BPBD setempat langsung menangani kejadian ini dengan mendirikan posko darurat.",Valid
Hujan meteor yang menghasilkan emas terjadi di pusat inti Bumi pada siang hari tadi. menyebabkan warga panik dan ketakutan. Tidak ada bukti yang jelas mengenai kejadian ini hingga saat ini.,Invalid
Letusan gunung berapi menghasilkan permen terjadi di Lautan Awan dua hari yang lalu. menyebabkan alien muncul dari dalam air. Berita ini ternyata hanya hoax yang menyebar di media sosial.,Invalid
"Kebakaran hutan melanda wilayah Maluku tepatnya di Kecamatan Soreang, Desa Pasirjaya tiga hari yang lalu. Sebanyak 167 rumah mengalami kerusakan ringan hingga berat. Pihak BPBD setempat langsung menangani kejadian ini dengan mendirikan posko darurat.",Valid
Tsunami api yang membakar laut terjadi di Lautan Awan pada pukul 09.53 WIB. menyebabkan semute berubah menjadi raksasa. Banyak yang mengatakan bahwa ini hanyalah cerita bohong belaka.,Invalid
"Hujan emas yang membuat warga kaya mendadak terjadi di Kutub Selatan pada pagi hari ini. mengakibatkan semua ikan di laut mati mendadak. Namun, banyak yang tidak mempercayai kejadian ini.",Invalid
"Banjir bandang melanda wilayah Maluku tepatnya di Kecamatan Pesawaran, Desa Jaya Baru pada malam hari tadi. Sebanyak 9 sekolah mengalami kerusakan. Warga diimbau untuk tetap tenang dan mengikuti arahan dari petugas di lapangan.",Valid
"Kebakaran hutan melanda wilayah Palu tepatnya di Kecamatan Karangasem, Desa Jaya Baru pada pukul 08.33 WIB. Sebanyak 5 ternak dilaporkan mati akibat bencana. Proses evakuasi warga yang terdampak masih berlangsung hingga malam ini.",Valid
"Tanah longsor melanda wilayah NTT tepatnya di Kecamatan Ubud, Desa Margodadi pada sore hari kemarin. Kerugian material diperkirakan mencapai Rp 64 miliar. Tim SAR dikerahkan ke lokasi untuk membantu proses evakuasi warga.",Valid
"Banjir rob melanda wilayah Sumatra Barat tepatnya di Kecamatan Banyuwangi, Desa Gunungkidul tiga hari yang lalu. Banyak pohon tumbang yang menutup akses jalan utama. Petugas masih melakukan pendataan kerugian dan korban di lokasi kejadian.",Valid
"Kebakaran hutan akibat napas naga terjadi di Benua Mu yang hilang pada siang hari tadi. menyebabkan air laut berubah menjadi sirup manis. Warga menjadi panik akibat berita ini, meskipun tidak ada bukti.",Invalid
"Gempa bumi akibat ledakan di bulan terjadi di dasar Laut Pasifik saat subuh tadi. mengakibatkan pohon-pohon berubah menjadi emas. Menurut warga, ini adalah ulah alien yang ingin menguasai bumi.",Invalid
Tsunami pelangi yang mengubah warna laut terjadi di permukaan Planet Mars seminggu yang lalu. menyebabkan warga panik dan ketakutan. Banyak yang mengatakan bahwa ini hanyalah cerita bohong belaka.,Invalid
"Kebakaran hutan akibat napas naga terjadi di Kutub Selatan pada pagi hari ini. menyebabkan hewan-hewan mulai menari di jalan. Berita ini menjadi viral di media sosial, namun tidak ada konfirmasi resmi.",Invalid
Lava meletus dari gunung es di tengah kota terjadi di Dimensi Kelima dua hari yang lalu. mengakibatkan semua orang di wilayah itu bisa terbang. Warga setempat mengaku hanya mendengar cerita ini dari grup WhatsApp.,Invalid
"Kekeringan melanda wilayah Sumatra Barat tepatnya di Kecamatan Woha, Desa Cikahuripan tiga hari yang lalu. Akses jalan utama terputus akibat material longsor. Petugas masih melakukan pendataan kerugian dan korban di lokasi kejadian.",Valid
"Tanah longsor melanda wilayah Garut tepatnya di Kecamatan Pesawaran, Desa Tegalrejo dua hari yang lalu. Sebanyak 10 desa terisolasi akibat akses jalan yang terputus. Bantuan darurat berupa tenda dan makanan mulai didistribusikan ke warga terdampak.",Valid
"Kekeringan melanda wilayah Palu tepatnya di Kecamatan Banyuwangi, Desa Jaya Baru pada pagi hari ini. Tercatat 25 warga mengalami luka-luka. Pemerintah daerah segera menyalurkan bantuan logistik berupa makanan dan selimut.",Valid
"Letusan gunung berapi melanda wilayah Banten tepatnya di Kecamatan Karangasem, Desa Gunungkidul pada pagi hari ini. Sebanyak 125 warga terpaksa mengungsi ke tempat yang lebih aman. Hingga saat ini belum ada laporan korban jiwa, namun pendataan masih dilakukan.",Valid
"Banjir bandang melanda wilayah Banten tepatnya di Kecamatan Kalianda, Desa Sidomulyo pada sore hari kemarin. Banyak pohon tumbang yang menutup akses jalan utama. Tim SAR dikerahkan ke lokasi untuk membantu proses evakuasi warga.",Valid
Hujan emas yang membuat warga kaya mendadak terjadi di dasar Laut Pasifik pada pagi hari ini. menyebabkan warga panik dan ketakutan. Kejadian ini ternyata hanya prank dari sekelompok orang.,Invalid
Angin topan ungu yang membuat orang terbang terjadi di Galaksi Andromeda pada pukul 09.53 WIB. mengakibatkan semua warga menjadi takut dan bersembunyi. Tidak ada bukti yang jelas mengenai kejadian ini hingga saat ini.,Invalid
"Tanah longsor melanda wilayah Bengkulu tepatnya di Kecamatan Woha, Desa Sidomulyo seminggu yang lalu. Sebanyak 125 warga terpaksa mengungsi ke tempat yang lebih aman. Posko darurat telah didirikan untuk menampung warga yang kehilangan tempat tinggal.",Valid
"Kebakaran hutan akibat napas naga terjadi di pusat inti Bumi pada malam hari kemarin. menyebabkan ikan-ikan mulai berbicara. Warga menjadi panik akibat berita ini, meskipun tidak ada bukti.",Invalid
"Longsor lahar dingin melanda wilayah Papua tepatnya di Kecamatan Cisarua, Desa Sidomulyo pada malam hari kemarin. Pasokan air bersih terganggu di beberapa wilayah. Proses evakuasi warga yang terdampak masih berlangsung hingga malam ini.",Valid
"Kekeringan akibat kutukan dukun terjadi di Kerajaan Atlantis yang tenggelam pada pukul 09.53 WIB. menyebabkan warga panik dan ketakutan. Berita ini menjadi viral di media sosial, namun tidak ada konfirmasi resmi.",Invalid
"Angin puting beliung melanda wilayah Palu tepatnya di Kecamatan Serang, Desa Margodadi dua hari yang lalu. Pasokan listrik terhenti selama beberapa jam di wilayah terdampak. Warga diminta tetap waspada terhadap potensi bencana susulan di wilayah tersebut.",Valid
Hujan meteor yang menghasilkan emas terjadi di Lautan Awan dua hari yang lalu. mengakibatkan semua warga menjadi takut dan bersembunyi. Berita ini ternyata hanya hoax yang menyebar di media sosial.,Invalid
"Longsor lahar dingin melanda wilayah Papua tepatnya di Kecamatan Kalianda, Desa Cikahuripan tiga hari yang lalu. Sebanyak 5 ternak dilaporkan mati akibat bencana. Warga diminta tetap waspada terhadap potensi bencana susulan di wilayah tersebut.",Valid
Hujan meteor yang menghasilkan emas terjadi di permukaan Planet Mars pada pukul 09.53 WIB. menyebabkan langit berubah warna menjadi ungu. Kejadian ini ternyata hanya prank dari sekelompok orang.,Invalid
"Kebakaran hutan melanda wilayah Jakarta tepatnya di Kecamatan Banyuwangi, Desa Sidomulyo seminggu yang lalu. Sedikitnya 7 korban jiwa dilaporkan. Petugas masih melakukan pendataan kerugian dan korban di lokasi kejadian.",Valid
"Lava meletus dari gunung es di tengah kota terjadi di Kota Gaib Saranjana pada malam hari kemarin. mengakibatkan gunung berubah menjadi cokelat leleh. Warga menjadi panik akibat berita ini, meskipun tidak ada bukti.",Invalid
Kebakaran hutan akibat napas naga terjadi di Langit Ketujuh saat subuh tadi. mengakibatkan dinosaurus hidup kembali di tengah kota. Banyak yang mengatakan bahwa ini hanyalah cerita bohong belaka.,Invalid
Lava meletus dari gunung es di tengah kota terjadi di dasar Laut Pasifik pada pagi hari ini. mengakibatkan semua warga menjadi takut dan bersembunyi. Beberapa orang menyebut ini sebagai bagian dari konspirasi besar.,Invalid
"Tanah longsor melanda wilayah Bengkulu tepatnya di Kecamatan Sukajaya, Desa Pasirjaya pada malam hari kemarin. Lebih dari 277 hektar lahan pertanian terendam banjir. Warga diimbau untuk tetap tenang dan mengikuti arahan dari petugas di lapangan.",Valid
"Kekeringan melanda wilayah Bengkulu tepatnya di Kecamatan Prambanan, Desa Sidomulyo saat subuh tadi. Pasokan air bersih terganggu di beberapa wilayah. Warga diminta tetap waspada terhadap potensi bencana susulan di wilayah tersebut.",Valid
Lava meletus dari gunung es di tengah kota terjadi di Kota Gaib Saranjana tiga hari yang lalu. menyebabkan alien muncul dari dalam air. Beberapa orang menyebut ini sebagai bagian dari konspirasi besar.,Invalid
"Angin topan ungu yang membuat orang terbang terjadi di Kota Gaib Saranjana pada sore hari kemarin. mengakibatkan gunung berubah menjadi cokelat leleh. Menurut warga, ini adalah ulah alien yang ingin menguasai bumi.",Invalid
